4146221	-3045	0.028	1.019	0.032
191572	4144928	-2808	-0.040	-0.047	0.992
191581	4144928	-2808	-0.029	-0.046	0.983
191618	4144953	-2808	-0.071	-0.079	0.995
191632	4144818	-2810	-0.062	-0.089	0.965
191651	4144818	-2810	-0.062	-0.110	0.982
191675	4145121	-2810	-0.159	-0.145	1.044
191697	4145121	-2810	-0.183	-0.104	1.011
191715	4144923	-2810	-0.158	-0.068	0.996
191736	4144923	-2810	-0.106	-0.118	1.078
191757	4145156	-2808	-0.091	-0.140	1.105
191779	4145156	-2808	-0.062	-0.140	1.055
191801	4145136	-2808	-0.068	-0.123	1.010
191822	4145136	-2808	-0.129	-0.074	1.047
191843	4144889	-2808	-0.192	-0.049	1.057
191864	4144889	-2808	-0.193	-0.004	1.078
191881	4144974	-2808	-0.139	0.016	1.045
191889	4144974	-2808	-0.092	0.006	0.971
191900	4144974	-2808	-0.055	-0.005	0.962
191907	4144974	-2808	-0.015	-0.042	0.963
191961	4144993	-2806	-0.016	-0.089	1.005
191976	4144993	-2806	-0.002	-0.104	0.967
192004	4144991	-2807	-0.056	-0.029	0.941
192026	4144991	-2807	-0.049	-0.032	0.945
192048	4145151	-2808	-0.055	-0.105	1.001
192069	4145151	-2808	-0.044	-0.098	0.959
192091	4145086	-2806	-0.077	-0.030	0.921
192112	4145086	-2806	-0.068	0.007	0.948
192129	4145130	-2807	-0.063	-0.033	0.996
192149	4145130	-2807	-0.041	-0.087	0.987
192169	4145063	-2805	-0.049	-0.060	0.982
192183	4145063	-2805	-0.058	-0.008	0.969
192196	4145063	-2805	-0.059	0.042	0.971
192206	4144972	-2805	-0.066	0.053	0.969
192210	4145068	-2805	-0.045	0.020	1.021
192266	4145068	-2805	-0.045	-0.008	1.021
192278	4144996	-2805	-0.051	-0.031	1.020
192306	4144996	-2805	-0.066	-0.012	1.023
192328	4145145	-2805	-0.037	0.003	1.032
192349	4145145	-2805	-0.023	-0.017	1.020
192370	4145028	-2809	-0.001	0.008	1.002
192391	4145028	-2809	-0.011	-0.015	1.021
192413	4144959	-2804	-0.045	0.041	1.027
192434	4144959	-2804	-0.059	0.068	1.027
192452	4145024	-2806	-0.043	0.062	0.996
192467	4145024	-2806	-0.022	0.007	1.001
192480	4145024	-2804	-0.016	-0.013	1.000
192490	4145158	-2804	-0.019	-0.012	0.986
192507	4145158	-2804	-0.033	0.038	0.948
192538	4145045	-2803	-0.025	0.055	0.939
192560	4145045	-2804	-0.017	0.009	0.937
192581	4144909	-2804	-0.022	-0.048	0.941
192600	4144909	-2805	-0.017	-0.029	0.930
192614	4144996	-2805	-0.014	-0.012	0.930
192627	4144996	-2805	-0.011	0.012	0.927
192631	4145073	-2806	-0.007	0.001	0.935
192686	4145220	-2803	-0.015	0.018	0.948
192705	4145220	-2803	0.002	0.028	0.958
192724	4145220	-2803	0.025	0.050	0.962
192743	4145019	-2803	0.051	0.068	0.961
192762	4145019	-2803	0.072	0.048	0.962
192779	4145121	-2803	0.092	0.021	0.975
192791	4145121	-2803	0.091	0.012	0.976
192802	4145121	-2803	0.066	0.042	0.979
192814	4144966	-2802	0.059	0.044	0.979
192840	4144966	-2802	0.051	0.045	0.988
192861	4145055	-2801	0.038	0.036	0.995
192869	4145055	-2801	0.036	0.025	1.004
192890	4145093	-2802	0.011	0.024	1.014
192906	4145093	-2802	-0.001	0.032	1.010
192916	4145093	-2802	0.006	0.034	1.005
192935	4144977	-2801	0.026	0.010	0.999
192959	4144977	-2801	0.027	0.009	1.011
192980	4145043	-2801	0.036	0.002	1.013
193001	4145043	-2801	0.051	0.003	1.015
193022	4145059	-2801	0.047	0.008	0.999
193043	4145059	-2801	0.005	0.043	0.980
193064	4144952	-2799	-0.001	0.064	0.969
193078	4144952	-2799	0.009	0.079	0.961
193118	4145235	-2800	0.010	0.036	1.005
193134	4145214	-2799	-0.002	0.060	0.994
193153	4145214	-2799	-0.015	0.065	1.008
193171	4145119	-2801	-0.001	0.056	1.015
193190	4145119	-2801	-0.001	0.034	1.031
193207	4145119	-2801	-0.008	0.034	1.050
193221	4145030	-2799	-0.019	0.056	1.051
193234	4145030	-2799	-0.031	0.075	1.055
193243	4145030	-2799	-0.028	0.073	1.063
193255	4145099	-2799	-0.027	0.066	1.074
193278	4145099	-2799	-0.004	0.064	1.051
193295	4145152	-2798	0.010	0.066	1.024
193309	4145152	-2798	0.011	0.062	1.021
193334	4145093	-2798	0.031	0.053	0.989
193352	4145093	-2798	0.020	0.028	0.951
193370	4145093	-2798	0.046	0.009	0.924
193383	4145194	-2799	0.031	0.019	0.895
193396	4145194	-2799	-0.006	0.039	0.820
193415	4144970	-2799	-0.057	0.050	0.748
193440	4144970	-2799	-0.062	0.031	0.729
193464	4145036	-2800	-0.066	0.000	0.723
193489	4145036	-2800	-0.072	0.038	0.690
193509	4144853	-2798	-0.071	0.000	0.612
193529	4144853	-2798	-0.017	0.052	0.596
193547	4145124	-2795	-0.065	0.120	0.695
193562	4145124	-2795	-0.109	0.096	0.803
193586	4145157	-2797	-0.020	0.039	0.776
193605	4145157	-2797	0.028	0.034	0.780
193626	4144988	-2796	0.026	0.097	0.774
193643	4144988	-2796	0.058	0.148	0.868
193663	4145143	-2796	0.083	0.146	0.900
193678	4145143	-2796	0.029	0.132	0.939
193690	4145143	-2796	-0.040	0.117	0.928
193697	4145143	-2796	-0.064	0.179	0.932
193734	4145130	-2796	-0.064	0.171	1.110
193752	4145167	-2796	-0.004	0.158	1.129
193772	4145167	-2796	0.053	0.159	1.138
193793	4145232	-2796	0.045	0.239	1.054
193814	4145232	-2796	0.068	0.259	1.129
193836	4145186	-2795	0.094	0.315	1.097
193858	4145186	-2797	0.072	0.275	1.132
193876	4145086	-2797	0.062	0.272	1.199
193897	4145086	-2797	0.035	0.389	1.111
193913	4145116	-2795	0.004	0.381	1.035
193922	4145116	-2795	0.013	0.346	1.095
193954	4145029	-2794	0.141	0.286	1.096
193973	4145029	-2794	0.137	0.249	1.101
193984	4145171	-2795	0.097	0.223	1.091
193996	4145171	-2795	0.026	0.176	1.099
194020	4145171	-2795	-0.273	0.258	1.005
194041	4145148	-2794	-0.134	0.261	1.146
194066	4145052	-2794	-0.033	0.254	1.177
194088	4145052	-2794	-0.039	0.205	1.232
194109	4145068	-2794	-0.138	0.148	1.230
194131	4145068	-2794	-0.250	0.186	1.095
194150	4145209	-2793	-0.132	0.182	1.146
194171	4145209	-2793	0.021	0.150	1.207
194187	4145097	-2794	0.022	0.172	1.188
194202	4145097	-2794	0.000	0.104	1.186
194224	4145097	-2793	-0.176	0.161	1.132
194244	4145243	-2793	-0.236	0.238	1.062
194265	4145243	-2792	-0.162	0.200	1.022
194279	4145343	-2792	-0.158	0.199	1.000
194291	4145343	-2792	-0.145	0.198	0.981
194302	4145343	-2791	-0.108	0.162	0.931
194324	4145442	-2791	-0.086	0.213	0.910
194350	4145377	-2791	-0.067	0.414	0.890
194368	4145377	-2791	0.047	0.383	0.909
194389	4145377	-2790	0.173	0.321	0.948
194408	4145380	-2790	0.222	0.278	0.936
194425	4145380	-2789	0.169	0.259	0.888
194444	4145212	-2789	0.079	0.241	0.889
194466	4145212	-2789	0.057	0.215	0.892
194484	4145380	-2791	0.020	0.263	0.923
194503	4145380	-2791	-0.009	0.351	0.957
194524	4145620	-2789	-0.044	0.372	0.980
194540	4145620	-2789	-0.059	0.371	1.010
194546	4145620	-2789	-0.073	0.354	0.979
194626	4145707	-2789	0.146	0.336	1.051
194647	4145541	-2788	0.143	0.302	1.190
194665	4145541	-2788	-0.002	0.416	1.103
194687	4145613	-2787	-0.061	0.556	1.006
194705	4145613	-2787	-0.137	0.333	1.021
194727	4145601	-2789	-0.105	0.239	0.979
194748	4145601	-2789	-0.027	0.211	0.917
194767	4145426	-2788	-0.012	0.246	0.929
194785	4145426	-2788	-0.134	0.359	1.022
194807	4145622	-2787	-0.172	0.479	1.020
194823	4145622	-2787	-0.093	0.505	0.986
194828	4145622	-2787	-0.069	0.427	0.828
194859	4145666	-2786	0.104	0.291	0.867
194875	4145666	-2786	0.191	0.205	0.928
194886	4145478	-2786	0.222	0.209	0.884
194898	4145478	-2786	0.230	0.201	0.848
194905	4145478	-2786	0.231	0.162	0.812
194938	4145462	-2788	0.219	0.131	0.772
194963	4145418	-2787	0.229	0.101	0.820
194983	4145418	-2787	0.243	0.122	0.808
195004	4145432	-2787	0.269	0.160	0.810
195023	4145432	-2787	0.232	0.161	0.847
195042	4145430	-2786	0.218	0.166	0.975
195060	4145430	-2786	0.223	0.186	1.088
195079	4145528	-2785	0.113	0.324	0.945
195098	4145528	-2785	0.169	-0.033	0.989
195119	4145528	-2784	0.077	0.092	1.024
195140	4145434	-2784	0.363	0.139	1.096
195159	4145434	-2785	0.251	0.042	0.933
195174	4145629	-2785	0.219	0.021	0.976
195187	4145629	-2785	0.214	0.047	0.992
195198	4145629	-2785	0.163	0.063	1.043
195206	4145559	-2785	0.120	0.068	1.052
195263	4145747	-2783	-0.042	-0.007	1.181
195280	4145747	-2783	-0.077	-0.013	1.260
195286	4145516	-2785	-0.072	-0.025	1.241
195327	4145395	-2786	-0.079	-0.016	1.214
195348	4145395	-2786	-0.026	-0.007	1.195
195368	4145466	-2785	0.107	0.000	1.133
195384	4145466	-2785	0.005	0.061	1.131
195401	4145466	-2785	0.027	0.057	1.078
195417	4145442	-2785	0.018	0.056	1.023
195432	4145442	-2785	0.013	0.061	1.000
195450	4145357	-2782	0.025	0.068	1.000
195462	4145357	-2782	0.030	0.056	0.961
195470	4145357	-2782	0.040	0.054	0.799
195556	4145603	-2781	0.060	-0.004	0.901
195571	4145428	-2780	0.044	-0.052	0.931
195592	4145428	-2780	0.206	-0.310	0.894
195613	4145516	-2782	0.272	-0.128	0.850
195633	4145516	-2782	0.253	-0.111	0.809
195653	4145512	-2783	0.282	-0.137	0.882
195666	4145512	-2783	0.267	-0.087	0.958
195683	4145512	-2783	0.215	-0.006	0.937
195701	4145583	-2783	0.130	0.054	0.943
195716	4145583	-2783	0.188	0.045	0.974
195738	4145681	-2781	0.242	0.028	1.005
195758	4145681	-2781	0.191	0.044	0.959
195776	4145650	-2780	0.190	0.031	0.938
195781	4145650	-2780	0.200	0.162	1.036
195825	4145743	-2779	0.256	0.165	1.089
195839	4145743	-2779	0.280	0.174	1.102
195851	4145589	-2781	0.264	0.143	1.092
195861	4145589	-2781	0.263	0.088	1.102
195869	4145589	-2781	0.260	0.062	1.115
195916	4145522	-2780	0.233	-0.070	1.086
195934	4145647	-2781	0.205	-0.026	1.094
195950	4145647	-2781	0.108	0.069	1.055
195973	4145381	-2782	0.107	0.116	1.056
195993	4145381	-2782	0.199	0.104	0.971
196009	4145381	-2780	0.269	0.193	0.944
196029	4145731	-2780	0.288	0.140	0.889
196034	4145731	-2780	0.166	0.200	1.049
196054	4145377	-2781	0.190	0.012	0.937
196072	4145377	-2781	0.160	0.119	1.005
196084	4145377	-2781	0.118	0.144	0.947
196096	4145703	-2780	0.113	0.153	0.941
196104	4145703	-2780	0.115	0.136	0.991
196165	4145764	-2781	0.426	0.004	0.897
196189	4145545	-2779	0.230	0.285	0.759
196211	4145545	-2779	0.300	0.274	0.752
196231	4145505	-2780	0.326	0.171	1.025
196253	4145505	-2779	0.325	0.046	1.020
196273	4145475	-2779	0.312	0.200	0.896
196292	4145475	-2779	0.298	0.271	0.860
196313	4145428	-2779	0.309	0.224	0.928
196333	4145428	-2779	0.401	0.125	1.017
196352	4145652	-2778	0.435	0.088	0.988
196368	4145652	-2778	0.413	0.158	0.981
196381	4145422	-2780	0.333	0.133	0.930
196392	4145422	-2780	0.291	0.173	0.853
196404	4145422	-2780	0.354	0.241	0.868
196428	4145642	-2778	0.424	0.225	0.891
196453	4145642	-2778	0.444	0.201	0.874
196459	4145642	-2778	0.449	0.129	0.978
196499	4145457	-2776	0.428	0.146	0.942
196517	4145493	-2776	0.501	0.177	0.936
196530	4145493	-2776	0.535	0.214	0.921
196540	4145493	-2778	0.517	0.263	0.890
196554	4145561	-2778	0.508	0.319	0.909
196562	4145561	-2778	0.488	0.339	0.905
196596	4145638	-2776	0.509	0.322	0.915
196624	4145598	-2775	0.629	0.311	0.931
196641	4145598	-2775	0.647	0.384	0.960
196657	4145598	-2777	0.609	0.448	0.931
196672	4145741	-2777	0.509	0.473	0.894
196679	4145741	-2777	0.493	0.506	0.825
196737	4145743	-2776	0.557	0.422	0.808
196751	4145788	-2775	0.611	0.335	0.764
196762	4145788	-2775	0.597	0.321	0.733
196776	4145788	-2775	0.555	0.262	0.771
196790	4145662	-2775	0.537	0.193	0.737
196808	4145662	-2775	0.544	0.282	0.706
196823	4145662	-2775	0.603	0.327	0.714
196829	4145707	-2777	0.616	0.284	0.720
196855	4145707	-2777	0.614	0.276	0.741
196873	4145570	-2776	0.621	0.313	0.698
196888	4145570	-2776	0.609	0.351	0.626
196898	4145570	-2776	0.612	0.348	0.612
197011	4145641	-2772	1.055	0.200	0.606
197027	4145641	-2773	0.927	0.244	0.493
197045	4145507	-2773	0.948	0.185	0.437
197066	4145507	-2776	1.033	0.146	0.474
197085	4145598	-2776	1.138	0.120	0.448
197105	4145598	-2775	1.107	0.112	0.453
197124	4145666	-2775	1.053	0.134	0.342
197140	4145666	-2775	0.901	0.269	0.240
197155	4145408	-2773	1.013	0.152	0.290
197166	4145408	-2773	1.022	0.169	0.247
197177	4145408	-2773	1.009	0.177	0.244
197183	4145408	-2773	1.018	0.090	-0.231
197333	4145614	-2770	0.923	0.073	-0.704
197354	4145349	-2771	0.781	0.073	-0.592
197372	4145349	-2771	0.896	0.110	-0.167
197387	4145349	-2771	0.830	0.004	-0.410
197399	4145299	-2772	0.690	-0.146	-0.408
197416	4145299	-2772	0.688	0.090	-0.517
197440	4145337	-2773	0.621	0.073	-0.449
197455	4145337	-2773	0.626	0.050	-0.384
197475	4145405	-2771	0.531	-0.073	-0.445
197499	4145405	-2771	0.407	-0.107	-0.487
197506	4145405	-2771	0.393	-0.174	-0.561
197539	4145231	-2771	0.373	-0.225	-0.558
197560	4145493	-2772	0.354	-0.302	-0.660
197577	4145493	-2772	0.303	-0.312	-0.628
197589	4145493	-2772	0.355	-0.441	-0.649
197602	4145341	-2770	0.322	-0.454	-0.656
197609	4145341	-2770	0.367	-0.396	-0.696
197635	4145341	-2770	0.410	-0.562	-0.615
197652	4145226	-2771	0.448	-0.651	-0.620
197660	4145226	-2771	0.396	-0.603	-0.750
197690	4145240	-2772	0.520	-0.600	-0.946
197710	4145240	-2772	0.614	-0.526	-0.821
197732	4145584	-2769	0.643	-0.505	-0.793
197772	4145235	-2769	0.542	-0.397	-0.758
197786	4145235	-2769	0.608	-0.518	-0.754
197801	4145387	-2768	0.668	-0.426	-0.697
197812	4145387	-2768	0.665	-0.419	-0.698
197828	4145387	-2768	0.618	-0.366	-0.715
197835	4145387	-2768	0.577	-0.367	-0.923
197941	4145557	-2768	0.151	-0.376	-0.869
197956	4145557	-2768	0.146	-0.490	-0.824
197968	4145453	-2767	0.095	-0.479	-0.912
198054	4145666	-2769	0.205	-0.348	-0.845
198072	4145666	-2769	0.324	-0.461	-0.853
198094	4145461	-2767	0.456	-0.480	-0.837
198117	4145461	-2767	0.465	-0.455	-0.830
198132	4145560	-2769	0.410	-0.362	-0.863
198151	4145560	-2769	0.463	-0.346	-0.858
198171	4145472	-2768	0.524	-0.441	-0.763
198186	4145472	-2768	0.611	-0.423	-0.770
198198	4145472	-2768	0.655	-0.379	-0.799
198212	4145655	-2768	0.646	-0.313	-0.822
198249	4145730	-2769	0.682	-0.076	-1.070
198271	4145730	-2769	0.593	-0.071	-0.932
198294	4145401	-2770	0.571	-0.677	-0.802
198318	4145401	-2770	0.264	-0.270	-0.858
198341	4145295	-2770	0.190	-0.114	-0.839
198364	4145295	-2767	-0.009	0.231	-0.841
198384	4145456	-2767	-0.087	0.161	-0.849
198406	4145456	-2768	-0.060	0.069	-0.806
198426	4145321	-2768	-0.091	0.032	-0.781
198444	4145321	-2768	-0.142	0.019	-0.810
198462	4145342	-2768	-0.188	0.062	-0.832
198475	4145342	-2768	-0.191	0.113	-0.873
198486	4145342	-2768	-0.202	0.137	-0.878
198497	4145191	-2771	-0.188	0.128	-0.872
198551	4145395	-2766	-0.327	-0.127	-0.913
198573	4145240	-2768	-0.377	-0.061	-0.941
198592	4145240	-2768	-0.353	0.028	-0.914
198610	4145240	-2769	-0.326	-0.067	-0.909
198628	4145246	-2769	-0.308	-0.163	-0.926
198649	4145246	-2768	-0.293	-0.229	-0.884
198666	4145399	-2768	-0.255	-0.243	-0.866
198681	4145399	-2768	-0.227	-0.228	-0.864
198699	4145225	-2768	-0.186	-0.230	-0.855
198718	4145225	-2768	-0.137	-0.275	-0.857
198736	4145146	-2767	-0.106	-0.333	-0.852
198760	4145146	-2767	0.257	-0.663	-0.855
198776	4145131	-2768	0.378	-0.708	-0.853
198781	4145131	-2768	0.396	-0.513	-0.890
198824	4145539	-2765	0.113	-0.514	-0.898
198843	4145539	-2765	-0.019	-0.550	-0.901
198863	4145277	-2766	-0.121	-0.535	-0.835
198884	4145277	-2766	-0.242	-0.444	-0.797
198906	4145376	-2766	-0.329	-0.304	-0.815
198924	4145376	-2766	-0.341	-0.237	-0.822
198946	4145270	-2766	-0.315	-0.211	-0.835
198964	4145270	-2766	-0.289	-0.193	-0.849
198985	4145301	-2766	-0.223	-0.140	-0.847
199004	4145301	-2766	-0.137	-0.058	-0.843
199026	4145286	-2765	0.365	0.011	-0.955
199045	4145286	-2765	0.674	-0.099	-0.974
199065	4145270	-2765	0.516	-0.216	-0.988
199079	4145270	-2765	0.257	-0.212	-0.975
199090	4145270	-2765	0.114	-0.200	-0.977
199101	4145180	-2766	0.175	-0.207	-1.020
199125	4145180	-2766	-0.074	-0.127	-0.922
199142	4145078	-2764	-0.089	-0.080	-0.940
199164	4145078	-2764	0.135	-0.219	-0.966
199182	4145279	-2766	0.210	-0.251	-0.926
199190	4145279	-2766	0.060	-0.175	-0.804
199281	4145631	-2763	0.281	-0.558	-0.809
199300	4145631	-2763	0.505	-0.511	-0.782
199312	4145438	-2763	0.459	-0.413	-0.761
199329	4145438	-2763	0.302	-0.404	-0.713
199353	4145498	-2762	0.137	-0.356	-0.682
199372	4145498	-2762	0.116	-0.304	-0.707
199384	4145447	-2764	0.123	-0.266	-0.715
199395	4145447	-2764	0.178	-0.252	-0.700
199403	4145447	-2764	0.197	-0.242	-0.687
199427	4145422	-2763	0.120	-0.229	-0.627
199452	4145422	-2763	0.101	-0.087	-0.611
199461	4145422	-2763	0.103	-0.073	-0.680
199485	4145594	-2764	0.242	-0.139	-0.717
199505	4145594	-2764	0.307	-0.173	-0.745
199523	4145480	-2764	0.301	-0.168	-0.696
199544	4145480	-2765	0.333	-0.093	-0.617
199563	4145383	-2765	0.282	-0.179	-0.676
199583	4145383	-2764	0.137	-0.211	-0.687
199604	4145405	-2764	0.039	-0.120	-0.702
199625	4145405	-2761	0.031	0.022	-0.771
199644	4145498	-2761	0.144	0.117	-0.853
199665	4145498	-2762	0.213	0.123	-0.896
199681	4145324	-2762	0.225	0.088	-0.879
199686	4145620	-2762	0.347	-0.044	-1.057
199746	4145620	-2763	0.325	0.015	-1.056
199763	4145716	-2763	0.314	0.104	-1.083
199782	4145716	-2763	0.364	0.065	-1.103
199803	4145336	-2763	0.440	0.066	-1.077
199813	4145336	-2763	0.533	0.073	-1.046
199826	4145336	-2763	0.559	0.055	-1.070
199838	4145420	-2762	0.515	0.097	-1.134
199846	4145420	-2762	0.503	0.086	-1.172
199883	4145618	-2762	0.512	0.086	-1.163
199904	4145618	-2762	0.500	0.091	-1.159
199918	4145440	-2762	0.459	0.147	-1.146
199924	4145790	-2759	0.537	0.022	-1.162
200042	4145554	-2762	0.643	0.025	-1.122
200058	4145554	-2762	0.684	-0.056	-1.077
200079	4145530	-2760	0.663	-0.116	-1.053
200100	4145530	-2760	0.529	-0.094	-1.025
200123	4145719	-2761	0.533	-0.104	-0.945
200141	4145719	-2761	0.548	-0.091	-0.942
200162	4145471	-2759	0.494	-0.069	-0.980
200181	4145471	-2759	0.455	-0.055	-0.947
200200	4145746	-2760	0.410	-0.045	-0.940
200221	4145746	-2760	0.384	-0.030	-0.907
200230	4145746	-2760	0.372	0.003	-0.950
200246	4145738	-2759	0.354	0.098	-0.890
200264	4145738	-2759	0.333	-0.070	-0.948
200278	4145581	-2757	0.336	-0.018	-0.872
200289	4145581	-2757	0.330	-0.035	-0.868
200299	4145581	-2757	0.354	-0.014	-0.839
200338	4145769	-2759	0.349	0.004	-0.903
200349	4145769	-2759	0.342	0.027	-0.864
200360	4145646	-2757	0.339	0.026	-0.992
200398	4145656	-2758	0.467	-0.055	-0.903
200415	4145656	-2758	0.473	-0.022	-0.877
200434	4145656	-2759	0.510	-0.046	-0.881
200451	4145650	-2759	0.540	-0.051	-0.788
200464	4145650	-2759	0.530	-0.060	-0.859
200508	4145603	-2757	0.468	-0.032	-0.876
200521	4145710	-2757	0.472	-0.036	-0.911
200531	4145710	-2757	0.454	-0.035	-0.945
200543	4145710	-2757	0.441	-0.044	-0.953
200549	4145710	-2757	0.436	-0.097	-0.741
200666	4145799	-2756	0.439	-0.128	-0.832
200686	4145798	-2756	0.478	-0.031	-0.855
200707	4145798	-2756	0.453	-0.093	-0.844
200722	4145798	-2756	0.457	-0.057	-0.836
200758	4145745	-2756	0.406	-0.089	-0.949
200773	4145815	-2756	0.425	-0.044	-0.963
200792	4145815	-2756	0.438	-0.033	-0.924
200797	4145815	-2754	0.417	-0.070	-0.840
200873	4145832	-2754	0.462	0.008	-0.840
200886	4145696	-2756	0.431	-0.012	-0.810
200898	4145696	-2756	0.377	-0.021	-0.892
200922	4145696	-2756	0.451	-0.058	-0.955
200938	4145677	-2756	0.445	-0.062	-0.857
200958	4145677	-2756	0.466	-0.103	-0.786
200974	4145562	-2756	0.429	-0.052	-0.818
200991	4145562	-2756	0.314	-0.009	-0.917
201011	4145685	-2753	0.273	-0.005	-0.912
201030	4145685	-2753	0.334	0.015	-0.897
201067	4145713	-2753	0.693	-0.001	-0.730
201082	4145713	-2753	0.733	0.073	-0.854
201103	4145850	-2754	0.711	0.116	-0.724
201123	4145850	-2754	0.667	0.136	-0.304
201139	4145577	-2753	0.555	0.052	-0.526
201151	4145577	-2753	0.477	-0.444	-0.634
201165	4145577	-2753	0.442	0.029	-0.705
201174	4145695	-2754	0.631	0.479	-0.851
201179	4145695	-2754	0.745	-0.212	-0.292
201267	4145790	-2750	0.226	0.210	-1.104
201281	4145790	-2750	0.761	0.134	-0.971
201295	4145774	-2751	0.524	0.154	-0.579
201301	4145672	-2751	-0.286	-0.207	-1.482
201371	4145672	-2751	0.978	-0.097	-1.045
201392	4146027	-2751	0.338	-0.003	-0.697
201412	4146027	-2753	0.652	0.104	-0.407
201432	4145965	-2753	0.507	0.192	-0.921
201452	4145965	-2752	0.580	0.239	-0.979
201465	4145835	-2752	0.615	0.291	-0.933
201476	4145835	-2752	0.549	0.315	-0.922
201487	4145835	-2752	0.533	0.343	-0.826
201493	4145835	-2752	0.547	0.109	-0.840
201552	4146452	-2750	0.640	-0.077	-1.052
201568	4146452	-2750	0.724	-0.114	-1.078
201573	4146452	-2750	0.745	0.278	-0.936
201663	4145871	-2751	0.220	0.092	-1.115
201681	4145871	-2751	-0.071	0.184	-0.928
201700	4145942	-2749	0.263	0.175	-0.434
201719	4145942	-2749	0.805	0.239	-0.776
201739	4145187	-2748	0.763	0.269	-0.829
201760	4145187	-2748	0.709	0.278	-0.767
201777	4145187	-2749	0.618	0.233	-0.761
201789	4144840	-2749	0.552	0.200	-0.771
201800	4144840	-2749	0.532	0.149	-0.812
201819	4144840	-2748	0.606	0.077	-0.840
201829	4145145	-2748	0.478	0.050	-0.836
201945	4145138	-2747	0.405	0.050	-0.829
201964	4145138	-2747	0.402	0.104	-0.812
201984	4145332	-2745	0.472	0.070	-0.835
202003	4145332	-2745	0.505	0.084	-0.856
202019	4145332	-2747	0.507	0.080	-0.861
202040	4145394	-2747	0.488	0.052	-0.836
202057	4145394	-2747	0.487	0.090	-0.816
202070	4145309	-2749	0.514	0.081	-0.819
202081	4145309	-2749	0.477	0.063	-0.820
202088	4145309	-2749	0.468	-0.037	-0.848
202138	4145525	-2746	0.509	-0.106	-0.874
202156	4145587	-2746	0.484	-0.092	-0.839
202187	4145508	-2747	0.237	-0.054	-0.861
202207	4145508	-2747	0.370	0.072	-0.821
202225	4145508	-2747	0.497	0.101	-0.854
202245	4145624	-2747	0.562	0.075	-0.868
202264	4145624	-2747	0.585	0.089	-0.836
202285	4145447	-2747	0.644	0.070	-0.746
202306	4145447	-2745	0.619	0.023	-0.759
202328	4145312	-2745	0.664	-0.006	-0.759
202348	4145428	-2744	0.702	-0.020	-0.786
202369	4145428	-2744	0.705	0.008	-0.795
202389	4145336	-2745	0.670	0.064	-0.783
202410	4145336	-2745	0.618	0.102	-0.793
202428	4145336	-2745	0.577	0.129	-0.798
202441	4145545	-2745	0.541	0.145	-0.809
202452	4145545	-2745	0.521	0.158	-0.814
202460	4145545	-2745	0.510	0.170	-0.830
202546	4145732	-2742	0.468	0.140	-0.830
202569	4145697	-2742	0.496	0.081	-0.833
202592	4145432	-2744	0.521	0.014	-0.833
202613	4145432	-2744	0.533	-0.045	-0.827
202630	4145432	-2743	0.529	-0.087	-0.824
202649	4145650	-2743	0.538	-0.104	-0.814
202668	4145650	-2743	0.536	-0.110	-0.816
202682	4145799	-2741	0.541	-0.100	-0.824
202692	4145799	-2741	0.538	-0.088	-0.827
202713	4145599	-2742	0.515	-0.030	-0.821
202743	4145599	-2742	0.494	0.034	-0.826
202763	4145575	-2744	0.479	0.073	-0.833
202783	4145575	-2744	0.469	0.112	-0.831
202801	4145454	-2741	0.469	0.131	-0.835
202822	4145454	-2741	0.468	0.138	-0.829
202843	4145504	-2743	0.485	0.128	-0.822
202865	4145504	-2743	0.502	0.117	-0.829
202883	4145573	-2741	0.526	0.101	-0.821
202902	4145573	-2741	0.540	0.071	-0.816
202923	4145577	-2741	0.560	0.058	-0.809
202944	4145577	-2741	0.568	0.042	-0.809
202966	4145526	-2740	0.572	0.041	-0.812
202981	4145526	-2740	0.572	0.043	-0.814
202993	4145526	-2740	0.569	0.050	-0.820
203004	4145735	-2741	0.571	0.046	-0.817
203009	4145735	-2741	0.564	0.058	-0.819
203033	4145735	-2741	0.540	0.064	-0.819
203054	4145743	-2739	0.532	0.060	-0.829
203068	4145743	-2739	0.513	0.060	-0.822
203088	4145553	-2741	0.487	0.050	-0.829
203106	4145553	-2741	0.469	0.050	-0.832
203128	4145608	-2742	0.465	0.037	-0.840
203145	4145608	-2742	0.456	0.031	-0.837
203157	4145608	-2740	0.457	0.022	-0.835
203175	4145614	-2740	0.459	0.019	-0.833
203187	4145614	-2740	0.464	0.022	-0.829
203194	4145614	-2740	0.469	0.051	-0.820
203257	4145632	-2738	0.550	0.069	-0.812
203274	4145632	-2738	0.553	0.075	-0.814
203282	4145505	-2739	0.556	0.085	-0.818
203340	4145563	-2738	0.559	0.105	-0.798
203358	4145563	-2739	0.554	0.101	-0.816
203380	4145572	-2739	0.561	0.101	-0.815
203397	4145572	-2739	0.544	0.073	-0.820
203416	4145421	-2738	0.536	0.062	-0.823
203435	4145421	-2738	0.514	0.046	-0.818
203456	4145516	-2739	0.505	0.026	-0.829
203475	4145516	-2739	0.494	0.025	-0.830
203492	4145738	-2738	0.479	0.012	-0.829
203510	4145738	-2738	0.480	0.012	-0.829
203529	4145753	-2738	0.477	0.020	-0.830
203552	4145753	-2738	0.483	0.026	-0.829
203569	4145743	-2736	0.488	0.040	-0.831
203583	4145743	-2736	0.497	0.052	-0.830
